,postal_code,ctr,Estimate!!SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),Estimate!!RACE!!Total population,Estimate!!RACE!!Total population!!Two or more races,Estimate!!RACE!!Total population!!One race!!Black or African American,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,Estimate!!RACE!!Total population!!One race!!Asian,Estimate!!RACE!!Total population!!One race!!Asian!!Chinese,Estimate!!RACE!!Total population!!One race!!Asian!!Filipino,Estimate!!RACE!!Total population!!One race!!Asian!!Japanese,Estimate!!RACE!!Total population!!One race!!Asian!!Korean,Estimate!!RACE!!Total population!!One race!!Asian!!Vietnamese,Estimate!!RACE!!Total population!!One race!!Asian!!Other Asian,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,Estimate!!RACE!!Total population!!One race!!Some other race,Estimate!!RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,Estimate!!RACE!!Total population!!Two or more races!!White and Asian,Estimate!!RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,Estimate!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Estimate!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,Estimate!!SEX AND AGE!!Total population!!Sex ratio (males per 100 females),Estimate!!SEX AND AGE!!Total population!!15 to 19 years,Estimate!!SEX AND AGE!!Total population!!20 to 24 years,Estimate!!SEX AND AGE!!Total population!!Median age (years)
318,48509.0,0.007713750371357991,72.4,8823.0,237.0,376.0,7.0,0.0,0.0,0.0,131.0,64.0,0.0,0.0,0.0,26.0,41.0,0.0,0.0,0.0,0.0,0.0,43.0,83.0,0.0,45.0,135.0,0.0,85.0,0.0,16.0,0.0,0.0,89.8,574.0,435.0,43.5
319,48519.0,0.006994894178648292,49.1,7262.0,245.0,549.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,25.0,17.0,0.0,34.0,0.0,17.0,0.0,33.0,0.0,0.0,85.3,367.0,521.0,40.9
320,48529.0,0.001643468164427105,88.5,9936.0,485.0,1193.0,8.0,0.0,0.0,0.0,22.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,37.0,8.0,70.0,0.0,115.0,0.0,40.0,0.0,0.0,90.0,831.0,1000.0,34.6
321,48532.0,0.0011848325630583736,80.4,20126.0,1525.0,6531.0,174.0,46.0,0.0,0.0,326.0,23.0,97.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,355.0,29.0,108.0,654.0,102.0,221.0,15.0,278.0,0.0,0.0,84.5,1210.0,1452.0,38.6
322,48551.0,0.0019334180269873426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,48553.0,0.00015168368894731524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,48554.0,0.0008203049604323491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,48601.0,0.0013987360125851881,70.6,35270.0,1993.0,21262.0,75.0,4.0,0.0,0.0,108.0,16.0,10.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.0,337.0,0.0,187.0,774.0,50.0,69.0,38.0,239.0,22.0,15.0,89.2,2707.0,2311.0,37.1
326,48602.0,0.0009275392653132332,79.7,30043.0,1828.0,7266.0,154.0,0.0,3.0,0.0,185.0,26.0,8.0,0.0,0.0,0.0,151.0,2.0,2.0,0.0,0.0,0.0,1131.0,277.0,70.0,110.0,614.0,12.0,98.0,0.0,341.0,25.0,13.0,98.4,2040.0,2012.0,36.1
327,48603.0,0.0013392041612937538,70.5,26715.0,563.0,2388.0,101.0,0.0,0.0,0.0,1238.0,179.0,170.0,60.0,11.0,274.0,18.0,0.0,0.0,0.0,0.0,0.0,584.0,155.0,184.0,6.0,340.0,0.0,155.0,111.0,406.0,126.0,15.0,85.7,1429.0,1803.0,42.5
328,48604.0,0.001333059400795641,65.1,12435.0,307.0,1464.0,37.0,0.0,0.0,0.0,249.0,94.0,19.0,0.0,69.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,126.0,28.0,49.0,10.0,75.0,3.0,8.0,6.0,13.0,8.0,0.0,78.0,2097.0,2484.0,25.1
329,48605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,48606.0,0.004975124378109448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,48607.0,0.00048043888008988733,74.3,1654.0,103.0,999.0,16.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,24.0,3.0,52.0,7.0,5.0,3.0,10.0,0.0,6.0,98.6,105.0,89.0,44.0
332,48609.0,0.001392327421450338,71.8,12263.0,120.0,61.0,30.0,0.0,0.0,0.0,102.0,17.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,38.0,30.0,8.0,80.0,0.0,15.0,0.0,24.0,0.0,0.0,95.5,800.0,443.0,49.1
333,48610.0,0.0005011533331626853,142.6,2874.0,15.0,33.0,90.0,12.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,96.0,0.0,0.0,2.0,0.0,0.0,0.0,121.2,126.0,126.0,55.1
334,48611.0,0.001708400543828765,80.0,6646.0,39.0,0.0,6.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,5.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2,401.0,310.0,38.9
335,48612.0,0.0009165740901473003,89.9,9147.0,144.0,2.0,74.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,51.0,4.0,0.0,125.0,2.0,48.0,0.0,48.0,0.0,0.0,104.5,594.0,554.0,47.7
336,48613.0,0.0008870560313935593,136.0,1020.0,49.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,19.0,0.0,26.0,0.0,0.0,4.0,32.0,0.0,0.0,111.2,58.0,59.0,45.9
337,48614.0,0.0001679968398269914,102.9,1510.0,57.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,105.7,71.0,97.0,37.2
338,48615.0,0.0003804112776192211,108.9,2962.0,78.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,13.0,4.0,0.0,0.0,9.0,5.0,9.0,22.0,0.0,27.0,42.0,7.0,0.0,11.0,0.0,0.0,103.9,171.0,129.0,37.3
339,48616.0,0.0006214463186925843,95.7,7294.0,104.0,24.0,1.0,0.0,0.0,0.0,50.0,24.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,151.0,32.0,29.0,0.0,33.0,0.0,0.0,0.0,13.0,23.0,0.0,103.3,496.0,302.0,45.4
340,48617.0,0.0009163334216283259,71.1,8670.0,138.0,29.0,68.0,0.0,0.0,0.0,48.0,0.0,0.0,43.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,65.0,9.0,0.0,133.0,4.0,37.0,0.0,30.0,0.0,2.0,89.0,470.0,390.0,39.3
341,48618.0,0.0008077487370516178,86.2,5143.0,48.0,3.0,24.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,13.0,0.0,0.0,44.0,0.0,0.0,3.0,31.0,0.0,0.0,99.8,204.0,353.0,44.1
342,48619.0,0.0008391182559980515,121.9,604.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,88.2,7.0,15.0,58.5
343,48621.0,0.0007048663880445793,79.9,1176.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,9.0,2.0,0.0,3.0,0.0,0.0,88.8,62.0,37.0,52.0
344,48622.0,0.0011790126195843965,84.9,6263.0,48.0,55.0,29.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,0.0,54.0,0.0,8.0,0.0,29.0,0.0,0.0,84.3,468.0,255.0,46.4
345,48623.0,0.0009079399833671029,94.0,13589.0,333.0,577.0,58.0,0.0,0.0,0.0,129.0,49.0,27.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,36.0,46.0,154.0,15.0,38.0,0.0,30.0,0.0,26.0,125.8,776.0,925.0,41.5
346,48624.0,0.0009742332874127328,93.7,15506.0,168.0,87.0,36.0,0.0,0.0,0.0,127.0,2.0,69.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,88.0,2.0,0.0,133.0,5.0,5.0,1.0,54.0,15.0,0.0,98.0,844.0,564.0,50.7
347,48625.0,0.0011954960775176799,98.3,13005.0,227.0,90.0,64.0,0.0,0.0,4.0,61.0,25.0,33.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,110.0,5.0,0.0,180.0,16.0,2.0,6.0,5.0,5.0,0.0,108.3,693.0,748.0,50.2
348,48626.0,0.0016070334071970017,77.8,5875.0,30.0,45.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,30.0,0.0,34.0,18.0,0.0,0.0,0.0,97.2,368.0,305.0,45.5
349,48627.0,0.0005680686531750367,70.0,103.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.2,6.0,12.0,62.2
350,48628.0,0.0010766589978294305,102.4,2322.0,49.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,28.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0,103.7,169.0,164.0,45.7
351,48629.0,0.0009140362460687922,95.1,7372.0,86.0,0.0,44.0,6.0,0.0,0.0,18.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,91.0,0.0,89.0,5.0,2.0,0.0,0.0,99.1,294.0,306.0,54.3
352,48630.0,0.0,117.6,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.6,0.0,0.0,0.0
353,48631.0,0.0012324804282284178,114.1,3965.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,115.6,150.0,341.0,50.5
354,48632.0,0.0009834183224731138,114.4,5246.0,258.0,14.0,29.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,215.0,4.0,0.0,244.0,17.0,0.0,0.0,22.0,0.0,0.0,109.3,201.0,294.0,51.4
355,48633.0,0.0007584756342305952,102.4,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.2,0.0,0.0,65.2
356,48634.0,0.0005828270679765977,94.5,4546.0,18.0,0.0,28.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,41.0,0.0,0.0,0.0,4.0,0.0,0.0,85.7,183.0,230.0,49.7
357,48635.0,0.0023311945511196013,93.1,1618.0,6.0,0.0,7.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,10.0,0.0,17.0,0.0,1.0,0.0,0.0,87.7,104.0,88.0,53.2
358,48636.0,0.0010021125007028285,96.0,712.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,97.2,21.0,41.0,56.6
359,48637.0,0.0006310874314697435,95.4,3192.0,18.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,14.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,94.2,147.0,120.0,42.4
360,48638.0,0.0018846262461593253,80.7,11923.0,349.0,1466.0,37.0,0.0,0.0,0.0,324.0,0.0,42.0,0.0,51.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,72.0,27.0,58.0,0.0,64.0,10.0,11.0,0.0,53.0,0.0,0.0,85.9,545.0,1039.0,47.3
361,48640.0,0.0011765423821395134,81.1,33047.0,561.0,638.0,135.0,36.0,0.0,0.0,676.0,226.0,23.0,0.0,202.0,17.0,23.0,19.0,5.0,0.0,0.0,14.0,181.0,230.0,83.0,0.0,365.0,19.0,50.0,10.0,279.0,23.0,18.0,95.8,2416.0,2024.0,39.7
362,48642.0,0.0013039677934588794,71.6,32096.0,760.0,464.0,181.0,0.0,0.0,0.0,1258.0,245.0,117.0,18.0,172.0,0.0,153.0,44.0,7.0,17.0,0.0,20.0,151.0,186.0,129.0,27.0,452.0,152.0,33.0,25.0,199.0,96.0,0.0,96.4,1910.0,1922.0,41.1
363,48647.0,0.001398869255648361,92.9,4418.0,59.0,41.0,49.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,101.0,0.0,0.0,0.0,8.0,0.0,0.0,111.7,267.0,259.0,44.8
364,48649.0,0.0008319752992113014,88.3,1381.0,7.0,0.0,5.0,1.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,109.9,102.0,46.0,46.9
365,48650.0,0.001434656379041662,84.0,7157.0,91.0,46.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,58.0,0.0,0.0,75.0,0.0,0.0,0.0,39.0,4.0,0.0,104.5,458.0,422.0,45.0
366,48651.0,0.0011892371340245947,103.8,4865.0,99.0,0.0,41.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,62.0,0.0,0.0,117.0,0.0,0.0,0.0,90.0,0.0,0.0,101.0,249.0,239.0,55.2
367,48652.0,0.0006716437302546534,105.5,1736.0,77.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,74.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2,81.0,85.0,39.0
368,48653.0,0.0014311868889156476,98.1,10145.0,226.0,24.0,166.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,71.0,3.0,2.0,268.0,13.0,16.0,0.0,12.0,0.0,0.0,95.4,499.0,358.0,55.7
369,48654.0,0.0008152471065224202,106.5,2068.0,24.0,9.0,37.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,0.0,0.0,59.0,0.0,2.0,0.0,3.0,0.0,0.0,116.1,97.0,67.0,54.7
370,48655.0,0.0020378155784939993,81.5,5799.0,111.0,22.0,9.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,17.0,0.0,69.0,0.0,0.0,0.0,77.0,0.0,0.0,105.1,322.0,211.0,46.3
371,48656.0,0.001179643754504049,89.9,3885.0,29.0,0.0,9.0,0.0,0.0,0.0,20.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,10.0,38.0,0.0,0.0,2.0,0.0,0.0,0.0,100.3,115.0,202.0,56.6
372,48657.0,0.000957811440211377,82.2,7858.0,135.0,48.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,23.0,0.0,36.0,0.0,0.0,0.0,26.0,0.0,0.0,94.2,530.0,457.0,50.3
373,48658.0,0.0014126041165731832,82.9,4968.0,59.0,37.0,141.0,0.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,0.0,187.0,0.0,0.0,0.0,9.0,0.0,0.0,99.7,324.0,293.0,44.6
374,48659.0,0.0010237451627223503,90.9,2711.0,36.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,5.0,0.0,19.0,0.0,3.0,4.0,2.0,0.0,0.0,103.5,165.0,130.0,43.2
375,48661.0,0.0014741253670693007,79.2,10446.0,121.0,41.0,34.0,0.0,0.0,0.0,104.0,0.0,0.0,24.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,34.0,64.0,21.0,0.0,98.0,11.0,60.0,9.0,47.0,0.0,7.0,96.8,667.0,392.0,48.6
376,48662.0,0.0014797263432541705,126.2,1643.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,122.3,100.0,94.0,45.9
377,48667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,48674.0,0.0022976321128072106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,48686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,48701.0,0.00150018226472697,74.6,1470.0,108.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,90.0,0.0,0.0,94.0,3.0,0.0,0.0,0.0,0.0,0.0,103.3,97.0,136.0,38.8
381,48703.0,0.0013399444105834644,92.1,2919.0,52.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,0.0,21.0,0.0,11.0,0.0,0.0,0.0,2.0,98.6,105.0,82.0,58.4
382,48705.0,0.0004314688838498365,175.7,529.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,127.0,7.0,10.0,60.3
383,48706.0,0.001506367692112461,69.7,39419.0,891.0,563.0,90.0,0.0,0.0,0.0,316.0,141.0,101.0,0.0,10.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,51.0,195.0,111.0,0.0,305.0,0.0,0.0,0.0,58.0,9.0,0.0,92.7,2028.0,2128.0,43.6
384,48708.0,0.0013785462497988145,79.6,26281.0,822.0,829.0,241.0,25.0,0.0,0.0,139.0,4.0,68.0,0.0,21.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,219.0,219.0,89.0,8.0,493.0,12.0,43.0,0.0,89.0,0.0,7.0,100.9,1868.0,1724.0,40.5
385,48710.0,0.00015512961861817315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,48720.0,0.0008176496265320158,86.1,987.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,103.5,44.0,34.0,51.1
387,48721.0,0.0018361581920903962,67.0,463.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,91.3,7.0,7.0,60.0
388,48722.0,0.001977006656244782,72.4,3033.0,42.0,129.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,28.0,0.0,0.0,0.0,7.0,0.0,0.0,96.4,123.0,180.0,46.7
389,48723.0,0.0012974636971498463,73.1,12028.0,148.0,174.0,61.0,15.0,0.0,0.0,108.0,0.0,86.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,68.0,10.0,4.0,133.0,5.0,12.0,0.0,26.0,0.0,0.0,98.0,714.0,677.0,45.7
390,48724.0,0.0004074784276126561,194.9,484.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.3,0.0,33.0,59.5
391,48725.0,0.0012943429395594654,78.5,2093.0,15.0,9.0,18.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,22.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,33.0,0.0,0.0,0.0,4.0,0.0,0.0,101.8,106.0,110.0,58.6
392,48726.0,0.0010592457442713502,82.9,5890.0,25.0,46.0,11.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,8.0,0.0,28.0,0.0,13.0,0.0,52.0,0.0,0.0,101.6,388.0,220.0,44.1
393,48727.0,0.00028660071770616986,90.2,1153.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,20.0,2.0,0.0,0.0,4.0,0.0,0.0,118.4,94.0,30.0,46.3
394,48728.0,0.00019219529739693416,292.6,242.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,130.5,3.0,2.0,63.6
395,48729.0,0.0010993396714285269,94.8,1457.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,101.5,136.0,51.0,44.9
396,48730.0,0.0014573234710400138,99.0,4474.0,38.0,29.0,73.0,0.0,0.0,0.0,39.0,0.0,32.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,0.0,95.0,0.0,23.0,0.0,22.0,3.0,0.0,99.7,179.0,244.0,56.2
397,48731.0,0.00041223543348431425,87.9,1575.0,9.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,3.0,103.2,95.0,109.0,43.0
